Metadata_Plate,Metadata_Well,Metadata_broad_sample,Metadata_moa
25945,m04,BRD-A83695761-001-01-1,Potassium channel blocker
25945,m05,BRD-A83855350-003-01-4,Opioid receptor antagonist
25945,m07,BRD-A83937277-001-03-0,Hydantoin antiepileptic
25945,m08,BRD-A84174393-001-02-0,Cyclooxygenase inhibitor
25945,m11,BRD-A84174873-001-06-0,benzodiazepine receptor agonist
25945,m12,BRD-A84389091-001-01-1,GABA receptor inverse agonist
25945,m15,BRD-A84389633-001-01-6,serotonin receptor antagonist
25945,m19,BRD-A85137183-001-01-2,bacterial cell wall synthesis inhibitor
25945,m21,BRD-A85234536-001-04-5,Adenosine receptor agonist
25945,m22,BRD-A85280935-003-01-7,Dopamine receptor agonist
25945,m23,BRD-A85472596-001-01-4,Prostanoid receptor antagonist
25945,m24,BRD-A85587465-001-01-7,Serotonin receptor antagonist
25945,n01,BRD-A86044036-001-04-2,cyclooxygenase inhibitor
25945,n06,BRD-A87479750-001-01-9,Cyclooxygenase inhibitor
25945,n08,BRD-A87719232-001-02-4,Cyclooxygenase inhibitor
25945,n11,BRD-A88254928-001-04-6,adrenergic receptor agonist
25945,n12,BRD-A88282067-001-02-2,Antiarrhythmic
25945,n15,BRD-A88548664-001-01-5,dopamine receptor agonist
25945,n18,BRD-A89434049-001-02-1,ATPase inhibitor
25945,n19,BRD-A89585551-003-03-4,adenosine receptor antagonist|hemoglobin antagonist
25945,n20,BRD-A89672324-001-02-2,GABA receptor antagonist
25945,n22,BRD-A89947015-001-01-4,adenosine deaminase inhibitor|ribonucleotide reductase inhibitor
25945,n24,BRD-A90311807-236-01-4,Dehydropeptidase inhibitor
25945,o01,BRD-A90462498-003-02-1,antineoplastic
25945,o02,BRD-A90490067-001-01-9,estrogen receptor antagonist|DNA directed DNA polymerase inhibitor|soluble epoxide hydrolase inhibitor
25945,o03,BRD-A90515964-001-05-8,expectorant
25945,o04,BRD-A90799790-001-04-1,calcium channel blocker
25945,o06,BRD-A91008255-001-02-8,calcium channel blocker
25945,o08,BRD-A91699651-316-04-2,Antimalarial
25945,o09,BRD-A91866971-001-02-2,Thromboxane receptor antagonist
25945,o13,BRD-A92161634-001-02-6,Acetylcholine receptor antagonist
25945,o14,BRD-A92585442-237-01-0,Cytochrome P450 inhibitor
25945,o15,BRD-A92670106-003-03-9,Sodium channel blocker
25945,o16,BRD-A92826379-009-02-6,Sodium channel blocker
25945,o18,BRD-A93000692-001-03-2,PPAR receptor agonist
25945,o19,BRD-A93206962-001-01-2,adrenergic receptor agonist|adrenergic receptor partial agonist
25945,o20,BRD-A93255169-001-06-9,TNF production inhibitor
25945,o24,BRD-A93477898-001-01-8,caspase activator
25945,p01,BRD-A93659613-051-03-6,Opioid receptor agonist
25945,p02,BRD-A93739713-065-02-7,muscarinic antagonist
25945,p05,BRD-A94413429-003-01-6,neuropeptide receptor antagonist
25945,p06,BRD-A94543220-001-02-3,Sterol demethylase inhibitor
25945,p07,BRD-A94624445-236-02-2,adenosine receptor agonist|cAMP stimulant
25945,p08,BRD-A94669766-001-02-6,Aromatase inhibitor
25945,p10,BRD-A94709349-001-02-6,Muscle relaxant
25945,p13,BRD-A95096829-300-01-4,dopamine receptor antagonist
25945,p14,BRD-A95207036-001-02-8,androgen receptor antagonist
25945,p15,BRD-A95445494-001-02-9,interleukin synthesis inhibitor|sodium/glucose cotransporter inhibitor
25945,p16,BRD-A95513702-001-02-2,aromatase inhibitor
25945,p17,BRD-A95696066-003-06-2,Norepinephrine reuptake inhibitor
25945,p18,BRD-A95869247-001-03-8,thiazide diuretic
25945,p19,BRD-A95939040-008-03-3,sterol demethylase inhibitor
25945,p20,BRD-A96456596-001-01-4,Leukotriene receptor antagonist
25945,p21,BRD-A96485169-001-02-8,Aldose reductase inhibitor
25945,p23,BRD-A96882008-001-01-3,Tachykinin antagonist
25945,p24,BRD-A96897502-001-02-0,lipid peroxidase inhibitor
24319,a01,BRD-K90382497-001-01-6,PLK inhibitor
24319,a02,BRD-K92723993-066-02-9,PDGFR tyrosine kinase receptor inhibitor|Bcr-Abl kinase inhibitor|KIT inhibitor|Abl kinase inhibitor|apoptosis stimulant|breast cancer resistance protein inhibitor|colony stimulating factor receptor inhibitor
24319,a03,BRD-K07762753-001-03-6,CDK inhibitor|tyrosine kinase inhibitor
24319,a04,BRD-K09991945-001-02-0,glycogen synthase kinase inhibitor|PKC inhibitor|superoxide dismutase expression inhibitor
24319,a05,BRD-K37312348-001-05-1,CDK inhibitor|glycogen synthase kinase inhibitor
24319,a06,BRD-K46678324-001-03-7,rho associated kinase inhibitor
24319,a07,BRD-K67860401-001-02-3,glycogen synthase kinase inhibitor
24319,a08,BRD-K52620403-001-01-8,calcium/calmodulin dependent protein kinase inhibitor|calmodulin inhibitor
24319,a09,BRD-K68336408-001-03-4,EGFR inhibitor
24319,a10,BRD-K72703948-001-01-0,Aurora kinase inhibitor
24319,a11,BRD-K93201660-001-05-7,myosin light chain kinase inhibitor
24319,a15,BRD-A47633927-001-01-8,ICAM1 antagonist
24319,a16,BRD-A68039575-001-02-5,Aromatase inhibitor
24319,a17,BRD-A75455249-001-02-0,calcium channel modulator|mTOR inhibitor|sodium channel blocker
24319,a18,BRD-K01555864-001-02-8,antineoplastic
24319,a19,BRD-K09497549-001-03-6,calcium channel modulator|mTOR inhibitor|sodium channel blocker
24319,a20,BRD-K14536225-001-02-7,Glucosidase inhibitor
24319,a21,BRD-K15086322-103-01-0,histamine receptor antagonist|histamine receptor silent antagonist
24319,a23,BRD-K23623876-001-01-6,ultrasound contrast agent
24319,a24,BRD-K36377456-001-02-0,angiogenesis inhibitor
24319,b01,BRD-K36395411-003-01-4,serotonin receptor antagonist|serotonin receptor partial agonist
24319,b03,BRD-K41160163-001-01-9,Glutamate receptor antagonist
24319,b04,BRD-K42095107-001-02-3,estrogen receptor agonist
24319,b05,BRD-K43797669-001-02-3,tyrosine kinase inhibitor
24319,b06,BRD-K45988865-001-01-0,organosilicon compound used as an internal standard in NMR spectroscopy
24319,b07,BRD-K49061529-001-01-0,GABA benzodiazepine site receptor inverse agonist
24319,b09,BRD-K59331372-001-01-2,TRPV antagonist
24319,b11,BRD-K60690191-003-02-1,glutamate receptor antagonist
24319,b12,BRD-K61177364-003-01-1,CRF receptor antagonist
24319,b17,BRD-K61250553-001-02-9,opioid receptor agonist
24319,b18,BRD-K61269089-001-01-4,Protein kinase inhibitor
24319,b19,BRD-K61271364-001-02-4,GABA receptor antagonist
24319,b20,BRD-K61323504-001-02-4,CC chemokine receptor antagonist
24319,b22,BRD-K61496577-001-03-8,glucocorticoid receptor agonist
24319,b23,BRD-K61590534-001-01-4,EGFR inhibitor
24319,c01,BRD-K61737877-001-01-6,VEGFR inhibitor
24319,c03,BRD-K61951118-001-01-2,GABA benzodiazepine site receptor inverse agonist
24319,c04,BRD-K62008436-001-03-1,tubulin polymerization inhibitor
24319,c05,BRD-K62056274-001-01-9,Serotonin receptor agonist
24319,c07,BRD-K62206109-303-01-1,histamine receptor antagonist
24319,c08,BRD-K62221994-001-01-8,gonadotropin releasing factor hormone receptor antagonist
24319,c10,BRD-K62289640-003-01-9,Cannabinoid receptor agonist
24319,c13,BRD-K62310379-001-03-0,glucocorticoid receptor agonist
24319,c17,BRD-K62353524-001-01-8,estrogen receptor agonist
24319,c18,BRD-K62363391-001-04-1,bacterial antifolate
24319,c23,BRD-K62607865-001-03-0,bacterial cell wall synthesis inhibitor
24319,c24,BRD-K62609077-001-02-2,adrenergic receptor antagonist|GABA receptor antagonist|serotonin receptor antagonist
24319,d01,BRD-K62810658-001-05-6,MEK inhibitor
24319,d02,BRD-K62929068-001-01-7,Purinergic receptor activator
24319,d04,BRD-K62996583-001-03-8,calcium channel blocker
24319,d05,BRD-K63089472-001-02-7,Inhibitor of methyl esterification of farnesylated proteins
24319,d06,BRD-K63150726-001-01-3,cannabinoid receptor inverse agonist
24319,d07,BRD-K63151507-001-01-6,Lymphocyte inhibitor
24319,d08,BRD-K63165456-001-03-3,Adrenergic receptor agonist
24319,d09,BRD-K63430059-001-03-2,DNA synthesis inhibitor
24319,d10,BRD-K63504947-001-05-5,VEGFR inhibitor
24319,d13,BRD-K63516691-001-01-6,Phosphodiesterase inhibitor
24319,d14,BRD-K63533170-001-01-1,cannabinoid receptor antagonist|cannabinoid receptor inverse agonist
24319,d17,BRD-K63606607-001-01-8,ATPase inhibitor|chloride channel activator
24319,d18,BRD-K63630713-001-04-3,sodium/potassium/chloride transporter inhibitor
24319,d19,BRD-K63750851-001-03-3,dehydrogenase inhibitor|inositol monophosphatase inhibitor
24319,d21,BRD-K63784565-001-02-1,Topoisomerase inhibitor
24319,d22,BRD-K63792901-075-01-3,acetylcholine receptor agonist
24319,d23,BRD-K63828191-003-07-3,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
24319,e03,BRD-K63874012-103-01-5,histamine receptor antagonist|histamine receptor inverse agonist
24319,e04,BRD-K63913457-001-02-7,vasodilator
24319,e06,BRD-K63945320-001-02-4,Phospholipase inhibitor
24319,e07,BRD-K63979671-001-03-6,Compound used in hepatobiliary scans of the liver
24319,e08,BRD-K64044582-001-02-8,ACAT inhibitor
24319,e11,BRD-K64157027-003-01-9,Adrenergic receptor agonist
24319,e14,BRD-K64245000-001-01-7,FXR agonist
24319,e16,BRD-K64341947-003-01-6,guanylate cyclase activator
24319,e20,BRD-K64402243-001-01-1,Caspase inhibitor
24319,e22,BRD-K64670467-001-01-2,glutamate receptor antagonist
24319,f03,BRD-K64755930-003-01-6,phosphodiesterase inhibitor
24319,f04,BRD-K64862097-001-03-9,glucocorticoid receptor agonist
24319,f06,BRD-K64994968-001-03-6,Progesterone receptor agonist
24319,f07,BRD-K65146499-001-04-8,Cyclooxygenase inhibitor
24319,f11,BRD-K65285700-001-01-5,cannabinoid receptor agonist
24319,f12,BRD-K65417056-003-03-6,Local anesthetic
24319,f13,BRD-K65503129-001-01-4,HSP inhibitor|HSP antagonist
24319,f15,BRD-K65639003-001-02-5,phosphodiesterase inhibitor
24319,f16,BRD-K65667145-001-04-1,cell division inducer
24319,f19,BRD-K65786282-001-02-6,GABA receptor modulator
24319,f20,BRD-K65814004-001-02-3,nitric oxide synthase inhibitor|aldehyde dehydrogenase inhibitor|cytochrome P450 inhibitor|NADPH oxidase inhibitor|xanthine oxidase inhibitor
24319,f23,BRD-K66093087-001-01-5,Benzodiazepine receptor agonist
24319,f24,BRD-K66206289-003-03-1,Acetylcholine receptor antagonist
24319,g02,BRD-K66353228-001-05-4,myorelaxant
24319,g05,BRD-K66404838-003-03-8,opioid receptor agonist|opioid receptor antagonist
24319,g08,BRD-K66707493-001-02-6,Coloring agent
24319,g09,BRD-K66715657-001-01-3,dopamine receptor antagonist
24319,g10,BRD-K66782112-001-01-2,Histamine receptor antagonist
24319,g11,BRD-K66874953-001-02-7,TP53 inhibitor
24319,g12,BRD-K66898851-001-03-7,apoptosis stimulant
24319,g13,BRD-K66944906-001-02-6,Carbonic anhydrase inhibitor
24319,g14,BRD-K67013324-001-01-5,melatonin receptor antagonist
24319,g16,BRD-K67017579-001-13-3,Phosphodiesterase inhibitor
24319,g17,BRD-K67043667-001-04-1,DNA synthesis inhibitor
24319,g18,BRD-K67080878-001-05-5,phosphodiesterase inhibitor
24319,g21,BRD-K67102207-236-01-0,HDAC inhibitor
24319,g23,BRD-K67261995-001-03-4,Contrast agent
24319,g24,BRD-K67277431-002-03-0,thromboxane receptor antagonist|thromboxane synthase inhibitor
24319,h01,BRD-K67298865-001-02-5,TGF beta receptor inhibitor
24319,h02,BRD-K67352070-364-01-5,Acetylcholine receptor agonist
24319,h05,BRD-K67439147-001-01-7,glutamate receptor antagonist
24319,h06,BRD-K67445247-001-01-3,Urease inhibitor
24319,h08,BRD-K67537649-001-01-1,insulin growth factor receptor inhibitor
24319,h12,BRD-K67680372-003-01-8,GAT inhibitor
24319,h13,BRD-K67783091-001-05-5,Dopamine receptor antagonist
24319,h14,BRD-K67831364-003-01-7,vascular endothelial growth factor receptor 2 (VEGFR2) inhibitor|VEGFR inhibitor
24319,h17,BRD-K68095457-001-04-4,Cannabinoid receptor agonist
24319,h18,BRD-K68103045-001-01-1,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
24319,h24,BRD-K68190965-001-01-4,Serotonin receptor agonist
24319,i01,BRD-K68246049-001-01-4,Retinoid receptor agonist
24319,i02,BRD-K68264559-001-07-6,Adrenergic receptor agonist
24319,i03,BRD-K68332390-001-03-3,aldose reductase inhibitor|reductase inhibitor
24319,i04,BRD-K68341547-003-01-6,calmodulin antagonist
24319,i07,BRD-K68392338-003-01-2,Benzodiazepine receptor antagonist
24319,i08,BRD-K68402494-001-04-7,myosin light chain kinase inhibitor
24319,i10,BRD-K68507560-003-04-8,acetylcholine receptor antagonist
24319,i12,BRD-K68552125-001-03-8,PKC activator|CD antagonist
24319,i13,BRD-K68553471-003-04-0,antihypertensive agent
24319,i14,BRD-K68558722-001-02-4,Cyclooxygenase inhibitor
24319,i15,BRD-K68620903-001-03-1,progesterone receptor agonist
24319,i17,BRD-K68873215-001-01-3,phosphodiesterase inhibitor
24319,i18,BRD-K69023402-001-02-5,ATPase inhibitor|calcium channel blocker|PKC activator
24319,i19,BRD-K69032158-001-02-2,Dipeptidyl peptidase inhibitor
24319,i20,BRD-K69195780-001-01-5,Serotonin receptor agonist
24319,i23,BRD-K69556541-001-02-6,Calcium channel blocker
24319,j01,BRD-K69763916-001-01-7,Glutamate receptor antagonist
24319,j02,BRD-K69837166-003-01-2,Nociceptin/orphanin FQ (NOP) receptor antagonist
24319,j03,BRD-K70241288-001-01-1,Growth hormone releasing peptide ligand agonist
24319,j04,BRD-K70246307-001-02-5,vitamin B2
24319,j07,BRD-K70281171-001-01-7,Dopamine receptor antagonist
24319,j08,BRD-K70330367-001-02-4,Glutamate receptor antagonist
24319,j10,BRD-K70487031-001-01-0,dopamine receptor antagonist
24319,j12,BRD-K70778732-003-04-4,adrenergic receptor antagonist|serotonin receptor antagonist|serotonin reuptake inhibitor
24319,j13,BRD-K70792160-003-01-2,AKT inhibitor
24319,j15,BRD-K70881766-001-02-3,Acetylcholinesterase inhibitor
24319,j16,BRD-K70914287-300-01-0,EGFR inhibitor|tyrosine kinase inhibitor
24319,j17,BRD-K70976396-236-04-7,Bacterial cell wall synthesis inhibitor
24319,j18,BRD-K71003802-001-02-9,Plant alkaloid
24319,j19,BRD-K13356952-001-11-1,carbonic anhydrase inhibitor
24319,k03,BRD-K71266197-236-01-9,NTPDase inhibitor
24319,k04,BRD-K71430621-303-01-5,histamine receptor antagonist|histamine receptor inverse agonist
24319,k06,BRD-K71499074-001-03-8,Carbonic anhydrase inhibitor
24319,k09,BRD-K71534238-001-03-5,Free fatty acid receptor agonist
24319,k11,BRD-K71726959-001-05-9,CDK inhibitor
24319,k12,BRD-K71731651-001-01-9,Acetylcholine receptor agonist
24319,k13,BRD-K71799778-001-02-2,CDK inhibitor
24319,k14,BRD-K71799949-001-04-2,Carboxamide antiepileptic
24319,k17,BRD-K71860425-001-01-1,CDK inhibitor
24319,k18,BRD-K72024482-001-01-3,adenosine receptor antagonist
24319,k19,BRD-K72034655-001-02-1,apoptosis inducer|antileukemic
24319,k22,BRD-K72222507-003-02-8,ACE inhibitor
24319,l04,BRD-K72676686-103-01-8,selective serotonin reuptake inhibitor (SSRI)|serotonin reuptake inhibitor|serotonin uptake inhibitor
24319,l05,BRD-K72726508-001-01-3,CDK inhibitor
24319,l06,BRD-K72783841-001-01-0,CDK inhibitor|epidermal growth factor receptor (EGFR) inhibitor|tyrosine kinase inhibitor|EGFR inhibitor
24319,l09,BRD-K72895815-001-01-4,leukocyte elastase inhibitor
24319,l10,BRD-K72903603-001-03-8,Reverse transcriptase inhibitor
24319,l13,BRD-K73109821-001-05-2,Potassium channel activator
24319,l18,BRD-K73196317-003-06-4,adrenergic receptor antagonist
24319,l21,BRD-K73290745-003-01-8,opioid receptor agonist
24319,l22,BRD-K73323637-003-03-4,adrenergic receptor antagonist
24319,m02,BRD-K73391359-003-03-7,Local anesthetic
24319,m05,BRD-K73397362-001-01-7,smoothened receptor agonist
24319,m06,BRD-K73589401-001-03-8,mineralocorticoid receptor agonist
24319,m12,BRD-K73789395-001-04-0,RAF inhibitor
24319,m15,BRD-K73991644-001-01-7,aldose reductase inhibitor|falcipain inhibitor
24319,m17,BRD-K74112339-001-02-7,Urease inhibitor
24319,m18,BRD-K74141488-003-03-9,Fungal squalene epoxidase inhibitor
24319,m20,BRD-K74195153-050-03-0,Phosphodiesterase inhibitor
24319,m21,BRD-K74212935-001-03-1,Dopamine agonist
24319,m23,BRD-K74305673-001-01-3,IKK inhibitor|NFkB pathway inhibitor|protein kinase inhibitor
24319,m24,BRD-K74430258-001-01-2,hepatotoxicant
24319,n02,BRD-K74765201-001-01-9,Leukotriene receptor antagonist
24319,n03,BRD-K74913225-001-03-3,Carbonic anhydrase inhibitor
24319,n05,BRD-K75089421-001-02-5,sodium channel blocker
24319,n06,BRD-K75181824-001-02-3,inhibitor of methyl esterification of geranylgeranylated proteins
24319,n11,BRD-K75478907-001-01-5,GABA receptor modulator|GABA receptor positive allosteric modulator
24319,n16,BRD-K75615183-001-01-7,Adrenergic receptor agonist
24319,n17,BRD-K75641298-001-01-5,Dopamine receptor antagonist
24319,n21,BRD-K75958195-001-01-7,serotonin receptor antagonist
24319,n24,BRD-K76064317-001-04-0,FLT3 inhibitor
24319,o01,BRD-K76133116-001-01-2,Membrane integrity inhibitor
24319,o03,BRD-K76274772-001-02-7,Ceramidase inhibitor
24319,o05,BRD-K76304753-003-04-7,local anesthetic
24319,o07,BRD-K76568384-001-01-4,estrogen receptor antagonist
24319,o08,BRD-K76587808-001-02-0,Antioxidant
24319,o09,BRD-K76617868-001-02-2,rho associated kinase inhibitor
24319,o10,BRD-K76634210-001-02-2,DNA directed DNA polymerase inhibitor
24319,o13,BRD-K76674262-001-01-7,apoptosis stimulant|protein synthesis inhibitor
24319,o15,BRD-K76723084-001-05-9,retinoid receptor agonist
24319,o16,BRD-K76775527-001-06-2,Cyclooxygenase inhibitor
24319,o17,BRD-K76805682-001-05-0,glycogen synthase kinase inhibitor
24319,o18,BRD-K76810206-001-05-7,adrenergic receptor antagonist
24319,o20,BRD-K76840893-003-01-7,adrenergic receptor antagonist
24319,o22,BRD-K76872913-001-02-8,Aromatic hydrocarbon derivative
24319,o23,BRD-K76927775-001-04-3,DNA inhibitor
24319,o24,BRD-K77133231-001-01-1,p38 MAPK inhibitor
24319,p01,BRD-K77171813-050-01-4,histamine receptor modulator
24319,p03,BRD-K77554836-001-03-3,glucocorticoid receptor agonist
24319,p07,BRD-K77641333-003-04-0,adrenergic receptor agonist
24319,p08,BRD-K77677632-003-01-8,serotonin receptor antagonist
24319,p09,BRD-K77695569-001-04-5,angiogenesis inhibitor
24319,p10,BRD-K77771411-003-03-2,imidazoline receptor agonist
24319,p13,BRD-K77793136-003-01-4,rho associated kinase inhibitor
24319,p15,BRD-K77925998-001-01-3,serotonin receptor agonist
24319,p16,BRD-K77947974-001-04-9,dopamine receptor antagonist
24319,p17,BRD-K77987382-001-05-8,acetylcholinesterase inhibitor|microtubule inhibitor|tubulin inhibitor
24319,p18,BRD-K78010432-001-04-1,diuretic
24319,p20,BRD-K78084463-003-01-0,calmodulin antagonist
24319,p21,BRD-K78113049-001-04-8,topoisomerase inhibitor
24319,p22,BRD-K78122587-300-01-9,T-type calcium channel blocker
24319,p23,BRD-K78280988-001-02-2,cannabinoid receptor agonist|potassium channel blocker|TRPV agonist
24313,a01,BRD-K40782193-003-01-1,sodium channel blocker
24313,a02,BRD-K40887525-001-02-9,serotonin receptor antagonist
24313,a03,BRD-K40901640-001-01-0,serotonin receptor antagonist
24313,a04,BRD-K40905133-001-02-3,sodium channel blocker
24313,a05,BRD-K40965114-001-01-2,Adrenergic receptor antagonist
24313,a06,BRD-K40990712-001-02-4,gonadotropin releasing factor hormone receptor antagonist|sodium/hydrogen antiport inhibitor|sodium/hydrogen exchanger inhibitor|urokinase inhibitor
24313,a07,BRD-K41143549-003-01-6,glutamate receptor antagonist
24313,a08,BRD-K41337261-001-01-4,Src and Abl inhibitor|vascular endothelial growth factor receptor 1 (VEGFR1) inhibitor
24313,a09,BRD-K41406082-001-04-8,PABA antagonist
24313,a11,BRD-K41445866-001-03-0,Chloride channel agonist
24313,a12,BRD-K41524689-001-05-2,cyclooxygenase inhibitor
24313,a15,BRD-K41564320-001-01-2,tyrosine kinase inhibitor
24313,a16,BRD-K41567364-001-01-2,orexin receptor antagonist
24313,a19,BRD-K41707108-001-02-3,Phosphoenolpyruvate carboxylase activator
24313,a20,BRD-K41713976-001-02-0,potassium channel blocker
24313,a23,BRD-K41868777-003-02-9,calmodulin antagonist
24313,b01,BRD-K41876534-001-02-0,carbonic anhydrase inhibitor
24313,b02,BRD-K41996876-001-05-5,EGFR inhibitor
24313,b03,BRD-K42098891-003-03-1,tricyclic antidepressant
24313,b04,BRD-K42221274-001-01-4,GAT inhibitor
24313,b05,BRD-K42348709-003-04-0,adrenergic receptor agonist|serotonin receptor agonist
24313,b07,BRD-K42452249-001-01-7,p38 MAPK inhibitor
24313,b08,BRD-K42500029-001-01-9,"MAP kinase inhibitor|MAPK-interacting kinase inhibitor,"
24313,b10,BRD-K42635745-001-02-4,adrenergic receptor antagonist
24313,b12,BRD-K42679050-001-01-3,potassium channel activator|potassium channel agonist
